Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Mool Mantar,None,,Drama,,2019,Bhupinder Singh Bambrah,"Hobby Dhaliwal, Gurvinder Sra, Deepak Raja, Malkeet Rauni",,
Sukhmaneditors,None,,"Short, Music",,2019,Sukhmandeep Singh,"Sukhmandeep Singh, Vivek Singh Chauhan, Vishal Saini, Tanishq Sharma",,
A Classic Way,None,,"Short, Thriller",,2015,Mohit Parashar,Abhishek Pal,,
Mathiyaal Vell,None,,"Crime, Thriller",,,"Susheendar Samuel, 
Susheender","Shreya Gupto, Usha Elizabeth, Balakrishnan, Ajai Prasath",,
A Sister for Kittu,None,,"Documentary, Short",,1978,,S.N.S. Sastry,,
Bublu's Book,None,14,"Short, Drama, Thriller",,2018,,Shubhayu Bhattacharjee,,
Aval Oru Kavarimaan,None,90,Drama,,1995,,M.G.C. Sukumar,,
Maa O Mati,None,,Drama,,1972,Ardhendu Sen,"Kali Bannerjee, Rabi Ghosh",,
Vadina Gari Gajulu,None,,Drama,,1955,Rajanikanth,"Anjali Devi, Chalam, Amarnath",,
Puthumugam,None,135,Drama,,2010,Nagaraj,"Madhan Bob, Radha Ravi, K.K. Soundar",,
HARJEET,None,,Romance,,2000,,Anup Sen Gupta,,
Bewafa Tu,None,,"Short, Musical",,2021,,Raj Batalvi,,
God in Distress,None,,"Short, Comedy",,2014,Rohit Ganguly,"Ambuj Chaturvedi, Anjul Chaturvedi, Ranjana",,
Shree Bansidhar,None,,"Documentary, Short",,2022,,"Nitesh Bhardwaj, N. Mandal",,
Ishq Ho Gaya,None,,"Short, Music, Romance",,2002,,"Shawar Ali, Koena Mitra, Taz Stereo Nation",,
U &I,None,135,Drama,,2010,Ranjith Belluri,"Alisha, Aditi Chowdary, Rohan",,
Ranee,None,,None,,1943,P.C. Barua,"P.C. Barua, Jamuna, Patience Cooper, Kapoor",,
Palayan: A Story of Exodus,None,33,"Documentary, Short, Family",,2011,Jeanne Yu,"Sanjeev Bijlwan, Prabarna Ganguly",,
Watch Out,None,9,"Short, Action",8.5,2016,Akhil Kumar Yadav,"Himanshu Dhar, Kavish Sharma, Aman Saini, Rahul Pandir",,8
Kill dill,None,,"Short, Music",,2019,Ajay Shivan,"Shasha Putina, Naveen Sharma, Prashant Singh, Yana Skvortsova",,
Butter Chicken,None,18,"Short, Drama",,2022,Mayuresh Vengurlekar,"Nandita Patkar, Sushil Inamdar",,
Bakhshish,None,,None,,1950,,Master Bhagwan,,
Bandhu,None,,"Short, Family",,2020,Narugopal Mandal,"Arnab Biswas, Pradip Kanthal, Priya Paul, Soham Paul",,
Pattice,None,,Musical,,2022,Dhiraj Adik,"Bipin Suresh Surve, Shreya Deshmukh",,
Sketch: An Artistic Love,None,,"Short, Drama",,2015,,Riju Chandrayan,,
Chhatrapati Sambhaji,None,,None,,1925,Narayanrao Sarpotder D.,"Parshwanath Yeshwant Altekar, Dinshaw Bilimoria, Elizer, Jillo",,
Teesta Parer Kainya,Not Rated,122,"Drama, Romance",,2004,Panna Hossain,"Iti Acharya, Pallabi Bhattacharya, Kalyan Chatterjee, Pradip Das",,
Sadhe Choudah August,None,,Short,,2017,,Vikas Kalpana Dwivedi,,
Monk Dreams,None,9,"Documentary, Short, Biography",,2014,,"Polly Green, Stanzin Gyurmet",,
Scrw Time Stacks,None,10,"Short, Drama",,2012,,Deepak Kumaresan,,
Dehdaan,None,,"Short, Drama",,2019,Nagesh Wahurwagh,"Swapnil Bongade, Sujata Chandankhede, Harshali Kawade, Dinesh Malge",,
Lady Robinhood,None,115,"Action, Drama",,2003,,Surinder Kapoor,,
Noor-E-Islam,None,,Drama,,1978,S.M. Lateef,"Majeed, Begum Parvin, Talish, Yasmin",,
Ramadas,None,,None,,1948,Y.V. Rao,Y.V. Rao,,
Kakkathollayiram,None,,None,5.6,1991,V.R. Gopalakrishnan,"Byon, Chitra, Santha Devi, Bobby Kottarakkara",,31
Ya Gol Gol Dabyatla,None,,Family,,2012,,"Madhav Abhyankar, Vijay Chavan, Santosh Juvekar, Papan Patila",,
Haaye Oyee,None,,Music,,2023,Gautam Sati,Madhur Dhir,,
Upama,None,6,Short,,2021,,,,
Akhila,None,20,"Short, Family",,2019,,Sivasankaran V.,,
The Last Vengeance,None,8,"Short, Thriller",,2013,Kamil Shaikh,Kamil Shaikh,,
Parekh and Singh: Hello,None,,"Short, Music",,2019,Misha Ghose,"Nischay Parekh, Jivraj Singh",,
Corneliani,None,,Short,,2011,Ashish Shukla,"Rahul Dev, Sheetal Mafatlal, Manish Malhotra, Salim Merchant",,
Ishwari,None,,Drama,,2012,Ganpat Khuspe,"Ashwini Apte, Ravindra Berde, Umesh Bolke, Vijay Chavan",,
Maktub - it is written (Chapter 1),None,,"Short, Musical",,2019,Subastou Daksh Pandey,"Himank Kalal, Rani Viswas",,
Desire of the Moth,None,15,"Documentary, Short",,2006,Amrita Mahadik,Shakuntala Patade,,
Raju,None,5,"Short, Drama",,2014,"Vinamra Pancharia, 
Vinamra Pancharia","Viren Basoya, Ranjan Raj, Ranjan Raj",,
Arpit Kumar: Tera Jahan,None,,"Short, Music",,2021,,,,
Fish and Sticks,None,,"Animation, Short",,2014,,Gautam Purushotham,,
Reebok #FitToFight - Geeta Tandon,None,,Short,,2016,Sidharth Dhanda,Geeta Tandon,,
Garuda Paarvai,None,,Drama,,2013,Vivehanandan,"Sheela, Puja Vijayan, Vivehanandan, Ramamurthi Yadav",,
A Day in a Day Out,None,,Documentary,,1997,,Tavleen Singh,,
The Old Blue Trunk,None,16,"Short, Mystery",8.6,2020,Syed Adnan,"S. Aravinda, Arfa Fathima, Syed Rehab",,8
Chandranath,None,,None,,1924,Naresh Mitra,"Durgadas Bannerjee, Jogesh Choudhury, Naresh Mitra, Bala Nirmal",,
The Helpless Letter,None,15,"Short, Drama",,2018,Abhinav Duggal,"Abhinav Duggal, Manini Sahoo, Anish Sahu, Sadhna Shirin",,
Umeed,None,,Mystery,,2020,,Hashim Azmi,,
Sanskriti,None,,"Short, Musical",,2020,,,,
Rangila Nawab,None,,None,,1935,Nagendra Mazumbar,"Azoorie, Master Dinkar, Nurjahan, Master Vithal",,
Chaduvukonna Bharya,None,,None,,1965,Kadaru Nagabhushanam,Sharada,,
A Mashup by Shaunak,None,5,"Short, Music",,2016,Renny Ray,Shaunak Bhowmick,,
Pindari,None,30,"Documentary, Short",,2019,Akash Shukla,Vijay Raaz,,
Bandhan,None,,Drama,,2011,Sushant Kumar Rout,"Sambit Acharya, Priyadarshini Ghosh, Bijay Mohanty, Raimohan Parida",,
Kasuta Kaalu,None,27,Comedy,,2020,,Vishwash Chauhan,,
Kamale Kamini,None,,None,,1940,"Phani Burma, 
Nirmal Goswami","Tincory Chakrabarty, Tulsi Chakraborty, Ahindra Choudhury, Purnima Devi",,
Kurja- Sequel to Hariya Baag,None,,"Short, Family",,2021,Sumit Vyas,"Rini Chandra, Honey Trouper",,
Khaidi Rani,None,,None,,1986,,K.S.R. Das,,
Antim Darshan,None,,"Short, Drama",,2020,Amitansh,"Amitansh, Harry Basra, Kanchandeep Kaur",,
Solo,None,,"Short, Drama, Fantasy",,,,,,
Talent Track Chirag Nagpal,None,,"Short, Comedy",,2019,Chirag Nagpal,Chirag Nagpal,,
Kargil,None,,"Short, War",,2019,Joana Souza,"Khushbu Ghimiray, Aditya Nanda",,
Ayesha,None,,None,5.2,1964,Kunchacko,"Bahadur, K.S. Gopinath, Manavalan Joseph, Thikkurisi Sukumaran Nair",,8
The Corporator - Che Guevara Naidu,None,12,"Short, Comedy",,2021,,Viva Raghav,,
Love 2002,None,89,Romance,,2010,,,,
Preet Sangam,None,,None,,1957,,Anant Mane,,
Ashta Chemma,None,22,Drama,,,,,,
Aakrutii,None,22,Drama,,2020,,"Pavan Kumar, Tanvi Rao, Tanvi Rao, Shivu Siddarth",,
Nirnayam,None,,"Short, Drama",,2017,,Dhananjay Sapkal,,
Jawani Na Zer,None,,Drama,,1982,Raju Bhatt,"Anjana Mumtaz, Chandrakant Pandya, Arvind Trivedi",,
Bhagya Rekha,Not Rated,176,Drama,,1957,B.N. Reddi,"N.T. Rama Rao, Jamuna, Govindrajulu Subba Rao, Sowcar Janaki",,
Space Dialogues,None,9,"Short, Sci-Fi",,2018,Shashwati Talukdar,"Bhavini Chauhan, Ira Chauhan, Harjit Lally, Padmini Lulla",,
Tu Hi Mor Balma,None,155,Drama,,2010,Aslam Sheikh,"Rinku Ghosh, Arvind Akela Kallu, Mushtaq Khan, Sapna Sappu",,
Chhotto Jignasa,None,138,Drama,5.1,1968,Jagannath Chatterjee,"Haradhan Bannerjee, Samita Biswas, Biswajeet Chatterjee, Prasenjit Chatterjee",,11
The Support,None,7,"Short, Drama",,2016,,Sukumar Thangaraj,,
FSE Moments (Frustrated Software Engineer Moments),None,,Comedy,9.7,2016,,"Mayank Singh, Harish Rijhsinghani, Amit Vijay, Krishan Kant Avasthi",,16
Abhijatya,None,,None,,1949,Sukumar Dasgupta,"Kanu Bannerjee, Chhayadevi, Ahindra Choudhury, Jahar Ganguli",,
Gangavatarana,None,,None,,1984,,Babubhai Mistry,,
Ae Pyaar,None,,"Short, Music",,2021,Deepak Vij,"Sagar Bagri, Savi Sharma",,
Baatein Kheti Ki,None,22,Talk-Show,,2014,,"Tarannum Ali, Sandhya Singh Chandel, Yashu Gandhi, Anshu Kumar",,
Khiladi Krishna,None,,Drama,,2010,Jayanth,"Bank Janardhan, Tejaswini Prakash, Vijay Raghavendra",,
Asia Sitara,None,,None,,1932,,,,
Ottayadipathakal,None,96,None,,1990,C. Radhakrishnan,"Madhu, Chandran Nair, Kaviyoor Ponnamma, K.M.A. Rahim",,
Vengeance: The Game Plan,None,9,"Short, Action",,2021,Krish Ruparel,"Adhiraj Singh Anand, Ria Chowdhary, Varain Kharbanda, Harsh Singh",,
Dukh Se Par,None,,Short,,2015,Jay Sondagar,Paresh Hingu,,
Freedom Matters: a Call for Action Against Human Trafficking,None,28,"Documentary, Short",9.2,2015,Ashish Tripathi,"Kailash Satyarthi, Kalki Koechlin, Anju Pandey",,16
Waiting for you,None,,"Short, Romance",,2012,Hans Martin,Manoj Chandra,,
Bubbles,None,17,"Short, Drama, Sci-Fi",,2016,Harshad Nalawade,"Sayalee Phatak, Hesh Sarmalkar, Nishad Vaidya",,
Sunhi Baba Nanka,None,,"Short, Music",,2020,,Rajvir Jawanda,,
Paper Planes,None,24,Short,,2011,Neha Singh,Bhushan Borgaonkar,,
Now-Or-Never,None,3,"Documentary, Short",,2022,,Ashish Bisht,,
Kuzhaideygal,None,,None,,1973,,Srikanth,,
I Told You by Sarisha Kabra Abhinav Shekhar,None,,"Short, Music",,2021,"Yakshaj Jagtap, 
Abhinav Shekhar","Sarisha Kabra, Tanya Kaur, Divyansh Rana",,
Click,None,,Short,,2012,,Srivastav Dipakk,,
Deilai Chaan,None,,None,,2014,Haopu Haokip,"Pepek Hangsing, Kelvin Haokip, Nengcha Haokip, Rebecca Haokip",,
Midnight Witch,None,,"Short, Horror",,2019,Vishvendra Rai,Vishvendra Rai,,
Oru Thuli Velicham,None,,Documentary,,,,K.P. Kumaran,,
Pratibad,None,,Drama,,2020,Narugopal Mandal,"Narugopal Mandal, Biswajit Chakraborty, Gouri Ash",,
UndRAPE,None,6,"Short, Crime, Drama",,2016,,Drono Acharya,,
Neela Kadalin Oratthile,None,,Drama,,1979,,K. Shankar,,
Chaoya Paoya,None,,Action,,2009,Swapan Saha,"Prasenjit Chatterjee, Locket Chatterjee, Rachana Banerjee",,
Re-Incarnation Research Keynote Speech,None,,"Documentary, Short",,2013,Newton Kondoveti,"Adrian Finkelstein, Valerie Franich",,
Naalai Natchatiram,None,,Reality-TV,,2005,,"Vijay Adhiraj, R. Madhesh",,
The Doubt,None,,Short,,1995,,Pan Nalin,,
Manas Oru Mayil,None,,None,,1977,P. Chandrakumar,"Jayabharati, Jayan, Thikkurisi Sukumaran Nair, Kuthiravattam Pappu",,
Master Ji All in One,None,,"Short, Comedy",,2021,Jayesh Chaudhari,Jayesh Chaudhari,,
Mehsoos,None,,"Short, Music",,2018,,Tj Sandhuu,,
Greed,None,,"Short, Musical",,2014,,Vipin Parashar,,
Kashi,None,16,"Short, Mystery",,2017,Ankit Verma,"Vikas Gupta, Manish Tripathi, Arjun, Tushar Ratan",,
Arre Baba,None,6,"Short, Drama",8.4,2015,Surya Balakrishnan,"Gauri Sudarshan Deshpande, Girish Kulkarni",,14
Nav Bharat,None,,None,,1934,Chunilal Parekh,"Alaknanda, Navinchandra",,
Gaali,None,,Short,,2017,Rahul Gupta,Baba,,
Karmaveer,None,,None,,1931,,,,
City Breaks - Spain,None,,Documentary,,2014,,Alex Outhwaite,,
Mulamoottil Adima,Not Rated,129,None,7.0,1985,P.K. Joseph,"Mohanlal, Santhosh, Adoor Bhasi, Janardanan",,24
Mainu Nach Dino,None,,"Short, Musical",,2002,,Laila Rouass,,
All the Best,None,,Sport,,1992,,"Shakti Kapoor, Vinod Khanna, Anupam Kher, Dara Singh Randhawa",,
Dastaan-E-Rafi,None,113,Documentary,,2016,Rajni Acharya,"Randhir Kapoor, Rishi Kapoor, Manoj Kumar, Mohammad Rafi",,
Aflatoon,None,,Action,,1961,Basu Bhattacharya,"Kamran, Krishna Kumari, Heera Sawant",,
Love ante,None,135,Drama,,2013,Venkat Reddy,Ramesh,,
Link lock TVC,None,,Short,,2021,,Salman Khan,,
Vidyasagar,None,,None,8.6,1952,Kali Prasad Ghosh,"Pahadi Sanyal, Gurudas Bannerjee, Tarakumar Bhaduri, Chhabi Biswas",,15
My Name is Aum,None,8,"Documentary, Short",,2020,,Rees Dale,,
Just Maduveli,None,120,Drama,,2015,Kolar Seena,"Mimicry Dayanand, Deepa Gowda, Gayathri Gowda, Bank Janardhan",,
Aai Kuna Mhanu Mee,None,,None,,1965,Datta Mane,Jayshree Gadkar,,
Agriculture,None,,"Documentary, Short",,1955,,"Fali Bilimoria, Paul Zils",,
Ek Hi Manzil,None,,Romance,,2000,,,,
Chintu,None,10,"Short, Drama",6.4,2019,Anubhav Anand,Anup Soni,,7
Prastar Swakshar,None,,Drama,7.8,1967,Salil Dutta,"Bhanu Bannerjee, Soumitra Chatterjee, Tarun Kumar Chatterjee, Banani Choudhury",,8
Oru Decemberinte Ormakku,None,7,"Short, Drama, Family",,2020,Eassa Fairoos,Sam Kurien,,
Mantra House,None,,"Horror, Thriller",,2021,Mukesh Narayan Agrawal,"Nirbhay Shukla, Nishant Kumar, Sneha Singh, Alisha Khan",,
Real Life: Types of Among Us Players,None,,"Short, Comedy",,2021,Yash Dangi,"Yash Dangi, Ronit Raj",,
The King Was a Poet,None,,"Animation, Short",,2020,,Timur Hank,,
Dand.. The Penalty,None,,"Short, Drama",,2016,Harshawardhan,"Shailesh Deshmukh, Neel Kudale, Sachin Pilgaonkar, Sachin SharmaJi",,
"World Business Account, IDFC Bank",None,,Short,,2016,,,,
Adam Velli,None,,None,,1990,,Ramanarayanan,,
The Ordained,None,,Short,,2022,Shaumit Seth,"Anisha Sharma, Sidhaant Sood",,
Guns and Cards,None,5,"Short, Action",,2019,Arsh Dsj,"Deepak Dadoch, Lovely Saggi, Sumit Sami, Pardeep Sohi",,
Usman Ka Radio,None,9,"Short, Drama",,2019,Ankur Hooda,"Shubham Jadhav, Lucky Nisar, Jatin Ahuja",,
Abhi Rama Chandra,None,,Romance,,,Nagendra Ganiga,Siddu Moolimani,,
Theenalangal,None,,None,,1980,Sasikumar,"Jayan, Sheela, Ravi Kumar, Seema",,
Nalathe Nagaram,None,,"Short, Family",,2015,Shenju Samuel Koshy,"Abid Anwar, Aswas Babu, Shenju Samuel Koshy, Jibin George Sebastian",,
Ady's Thank You,None,,"Short, Music",,2020,,R.S. Arun Prakaash,,
Saavu in Love,None,145,Drama,,2020,Santhosh,"Govinde Gowda, Sinchana Gowda, Sanvi Ponnamma, Santhosh",,
Janapada,None,148,Drama,,2007,Baraguru Ramachandrappa,"Raghava .H. .P., Radhika Kumaraswamy, Sharath Lohitashwa",,
Bai Titha Ghai,None,,Comedy,,2020,Rakesh Kakaria,"Hemlata Bane, Parag Choudhary, Mangesh Desai, Sayed Farukh",,
Behind the Ice,None,,Music,,2022,,R.S. Arun Prakaash,,
Meemanxa,None,122,Drama,,1994,Sanjib Hazarika,"Shakuntala Barua, Nikumoni Baruah, Monami Bezbarua, Bidyut Chakraborty",,
Ragging,None,,None,,1973,N.N. Pisharady,"P.J. Anthony, Rani Chandra, Jameela Malik, Balan K. Nair",,
Komaran,None,,None,6.0,1982,J.C. George,"Mala Aravindan, Jalaja, Jayan, Johny",,7
Open Frame,None,,None,,2000,,,,
Marham,None,,Short,,2017,,,,
Rummy Passion Ad: Cobbler Shop,None,,Short,,2022,,"Lakhbir Lovy, Dinesh Sudarshan Soi",,
Aahaa Enna Porutham,None,,Comedy,,1997,C. Ranganathan,"Ramki, Goundamani, Sanghavi, Senthil",,
Inth Ka Jawab Patthar,None,,"Musical, Action",3.3,2002,Mithu Singh,"Sudesh Berry, Biswajeet Chatterjee, Divya Dutta, Dev Malhotra",,15
The Unknown,None,,"Short, Thriller",,2021,Prem Boricha,"Prem Boricha, Parin Patadia, Pritesh Shah, Raj Shah",,
Untitled URJ Film,None,,Action,,,,U.R.Jameel,,
The tissue,None,,Short,,2022,Arundev Malappuram,"Mukkam Sainu, Seethavineetha",,
Kallan (The thief...),None,28,"Short, Drama",,2016,Ramesh Mekkadu,"Chandrika Devi, Sambhu Sivan",,
Mrs Sinha Roy,None,43,Drama,,,,"Ishita Ganguly, Rajat Ganguly, Debdut Ghosh, Laboni Sarkar",,
G- Based on Male Sexual Harassment,None,,"Short, Drama",,2014,,Partha Sarathi Manna,,
Heroes,None,,Drama,,2014,,"Pooja Bhamrrah, Garima Tiwar",,
Sathyam Sundaram,Not Rated,139,Musical,5.5,1981,K.S. Rao,"Shivaji Ganesan, Pandari Bai, Jai Ganesh, Vijay Kumar",,8
Toofan Queen,None,,None,,1946,,Fearless Nadia,,
Boys Don't Wear Nailpolish!,None,12,"Short, Biography, Drama",6.8,2015,Siddharth Chauhan,"Kamayani Bisht, Manan Thakur",,8
Bakulbasar,None,,Drama,,1990,,Dinen Gupta,,
Baari Barsi Khatan Gaya Si,None,,"Short, Musical",,1997,,"Nina Manuel, Baba Sehgal",,
O Sun Bekhabar,None,,"Short, Romance",,2017,"Deepak Hardiya, 
Santosh Kumar",Devil Dope,,
I Love Mumbai,None,3,"Short, Comedy",,2013,Abhishek Rao,"Paridhi Bhatiya, Vidhur Vachar",,
Urumbukal Urangarilla,None,,Crime,,,,,,
Second Best,None,24,"Short, Drama",,2016,Hitesh Chaurasia,"Mohit Agarwal, Shardul Bhardwaj, Sheeba Chaddha, Sahil Gulia",,
Unkahi Unsuni Kahani,None,,"Short, Musical",,2016,Nakshatra Bagwe,"Nakshatra Bagwe, Nihar Dambre, Amar Hundare, Nidhi Mishra",,
Jawani Ki Chubhan,None,,Thriller,,2005,,,,
Birth of a Poet,None,14,"Documentary, Short, Adventure",,2019,,Manu Mallikarjun,,
Naari Chakra,None,66,"Drama, Thriller",7.4,2013,Dipanshu Dang,"Abhay Chaudhary, Arzoo Dandyan, Dipanshu Dang, Rahul Gairola",,19
The Tightrope Walker,None,15,"Short, Drama, Fantasy",,2002,Sidharth Srinivasan,"Pushkar, Chandni Singh, Maushmi Udeshi",,
Yaar Parivaar,None,,"Drama, Family, Thriller",,,,,,
The Interview,None,,"Short, Comedy",,2017,Aditya Bang,Aditya Bhattacharya,,
Jaane Kya Dekh Liya,None,,"Short, Music",,2010,,"Vidup Agrahari, Surveen Chawla, Shibani Dandekar",,
Swamiji,None,,None,,1949,Amar Mullick,"Manoranjan Bhattacharya, Bharati Devi, Ajit Prakash",,
Aparajita,None,,Documentary,,1991,,Nirad N. Mahapatra,,
Jatt Sucha Singh Soorma,None,,None,,1996,Jarnail Singh,"Yograj Singh, Neena Bundhel, Anil Sharma, Madan Lal Rahi",,
Kasillatheyum Jeevikkam,Not Rated,123,None,1.6,2002,Jose Puthussery,"Manu Raj, Jagathi Sreekumar, Kalpana, N.F. Varghese",,18
"I phone, Kobita Ebong Ruti",None,,Short,,2022,Rudraroop Sengupta,"Sayak Roy, Rudraroop Sengupta, Pritam Das, Dipayan Roy",,
Megh Brishtir Khela,None,,Drama,,2009,Partha Sarathi Jowardar,"Shaheb Chattopadhyay, Rituparna Sengupta",,
Bathing Ghat: Howrah,None,,"Documentary, Short",,1906,,,,
Thaai Magalukku Kattiya Thali,None,,None,,1959,R.R. Chandran,"Jamuna, M.G. Ramachandran, D. Balasubramanian, R. Balasubramanian",,
I _You,None,129,Romance,,2018,Keshav Chandu,"Kalyani, Lucky Manju, Pramod, Suvarna",,
Astonding India - A Journey,None,,Adventure,7.9,2014,,,,10
Twenty-Five,None,,"Documentary, Short",,1972,,Prem Vaidya,,
Mirza Ghalib: The Playful Muse,None,,Music,,1989,,"Arun Bakshi, Pooja Bedi, Nitish Bharadwaj, Sudha Chandran",,
Yaara,None,,"Short, Music",,2020,,,,
Adbhoot Khoon,None,,None,,1927,,,,
Donga Kapuram,Not Rated,117,Comedy,,1987,Kodi Ramakrishna,"Annapoorna, Kalyan Chakravarthy Nandamuri, Rajani",,
Nai Dishayeh,None,,Drama,,1990,,"Sulabha Deshpande, Girish Karnad, Jayant Kripalani, Anju Mahendru",,
Desh hi Dharm,None,2,"Short, Drama",,2020,TechnoYupp,"Ritwik Anand, Bundela, Ayush Shukla, Farmaan Siddiqui",,
Yeh Dosti,None,,Drama,,2003,Ruby Sekhon,"Naveen Bhatti, Anjali Chudasama, Radhi Babji Ra, Ruby Sekhon",,
Subham,None,,Drama,,2008,,"Brahmanandam, Venu Madhav, Nagendra Babu",,
Babyquest,None,,"Documentary, Short",,2014,,Raj Nalla,,
Radio Bandh,None,,Musical,,2000,,,,
Bhale Tammudu,None,,None,7.4,1985,"Gopalakrishna Paruchuri, 
Paruchuri Venkateswara Rao","Ashwini, Rajanala, N.T. Rama Rao, Sharada",,8
The Quest,None,116,"Drama, Family",,2016,,Sikta Biswas,,
Babo bhali kare la - RMS Rajasthani,None,,"Short, Music",,2019,,Er Ramesh Marmit,,
Latent Loop,None,6,"Short, Sci-Fi",8.1,2020,,Jyothis Biju,,17
This Our Only Earth,None,,Documentary,,1973,,Vishnu Mathur,,
Myths & Mountains,None,,Adventure,,2017,,,,
Discovering Possibilities - Glenmark,None,7,"Documentary, Short",,2015,,David Premier,,
Prince Vijay Kumar,None,,None,,1930,H.M. Reddy,"Ermeline, Jillo, Prithviraj Kapoor",,
Lockdown,None,4,"Short, Music",,2021,Firoz A. Khan,"Rakhi Sawant, Salman Shaikh",,
Kittuo,None,25,"Short, Drama",,2013,Raees Muhammed,"Lukman Lukku, Nisha Sarangh",,
Inka Emi Anukoleduu,None,,Drama,,2014,Sreekarababu,"Archana, Deshpathi, Shreeraj",,
Alternative Dancer,None,20,"Documentary, Short",9.2,2013,,Akee Sorokhaibam,,8
Beginning of End,None,5,"Short, Drama, Family",,2010,"Malhar Salvi, 
Nimish Shakyaputra, 
Harsh Shethia","Amol Arkade, Kiran Kshirsagar, Prasad Parkar, Kshama Sakhardande",,
Adhikaar,None,,Drama,,2013,,"Raza Murad, Surendra Pal",,
The Saint and the Peasant,None,,"Documentary, Short",,1960,,S. Sukhdev,,
Avalkku Maranamilla,None,,None,,1978,Mankada Ravi Varma,"Bahadur, Janardanan, Varalakshmi P.R., Kuthiravattam Pappu",,
Miss Manorama,None,90,Drama,6.3,1935,Faredoon A. Irani,"Aghajani, Jehanara Kajjan, Agha Jani Kashmiri, Rajkumari",,14
Six Gun Sundae,None,,"Short, Action",,2006,,Elvis D'Silva,,
I Am She 2011,None,,None,,2011,Vivek Tiwari,"Vivan Bhatena, Gaurav Kapoor",,
Maa Ki Mamta,None,,"Drama, Family",,1936,J.J. Madan,"Angurbala, Anwari, Abdul Rehman Kabuli",,
Tropical Wilderness,None,20,"Documentary, Short",,1972,,Premsinh Varma,,
Blind Lane,None,,Drama,,1953,,Sailajanand Mukherji,,
Bhishma Banashayya,None,,None,,1922,,Madanrai Vakil,,
Jaaniye (a story of love),None,,"Short, Music",,2017,Shiva Bayappa,"Sandeep Bhojak, Nazia Khan, Mamta Singh",,
Maalan - Women Vegetable Vendor,None,4,"Short, Documentary",,2017,,Eshan Harsh,,
Abhimaani,None,,Drama,,2009,Praveen Engineer,"Rahul, Srinath, Nidhi Subbaiah",,
Chinnaabbulu,None,,Comedy,,1995,,"Mohammad Ali, Brahmanandam, Srikanya",,
Metamorphosis,None,,"Short, Music",,2022,Shubhra Vandit,Melitta Dsouza,,
Ananda,None,,None,,1986,,Singeetam Srinivasa Rao,,
Pellikani Pillalu,None,,None,,1961,,Rao C.S.R.,,
Janma,None,,Drama,,2013,Chakravarthy,"Bullet Prakash, Santhosh, Sithara",,
Dirty Picture,None,,"Short, Drama",,2015,Rockeshh Reddy,Rekha Boj,,
Chaubees Carat,None,,Short,,2017,Akhil Rajendra,"Bunty Chopra, Rajkumar Kanojia",,
ASTITVA: A Horror Revenge,None,,"Short, Horror",,2022,Pahal,"Bhumi, Goutam, Pahal, Sachin",,
Veer Potlavalo,None,,Drama,,2015,Bharat Sant,"Marjina Diwan, Sunny Khatri",,
Vir Ek Rakshak Returns,None,,"Animation, Action",,2016,,Dheeraj Berry,,
MG Motor India: MG EZS- Making of the First Electric SUV,None,1,Short,,2019,,Chandramauli Singh,,
Tyag,None,,Drama,,1997,Anil Gandhi,"Sulabha Deshpande, Yashwant Dutt, Kirti Gosavi, Alka Kubal",,
Out! Loud!,None,50,"Documentary, Drama",,2013,Betty Bernhard,"Abha Abha, Bhuvan Bhuvan, Sushama Deshpande, Zameer Kamble",,
Jam Ke Rakhna Kadam,None,28,"Short, Drama",,2014,Mayank Singh,"Vipul Bhardwaj, Manan Datta, Harsh Jain, Nishtha Khanna",,
Embrace,None,1,Short,,2016,,K.R. Manoj,,
Tanha Raatein,None,,"Short, Musical",,2021,Nitesh Tiwari,Lav Poddar,,
Vinayaka Chaviti,Not Rated,155,"Drama, Musical",7.4,1957,Samudrala Raghavacharya,"N.T. Rama Rao, T. Kirshna Kumari, Gummadi, Rajanala",,10
Draupadi Vastrapaharanam,None,,None,,1918,R. Nataraja Mudaliar,"Violet Berry, Raja Muldaliar, Doraiswarmy Pillay, Jeevarathnam",,
Bindi,None,,"Short, Drama",,2022,Raghvendra Pathak,"Aalok Kumar, Kusum Mishra, Raghvendra Pathak, Sanjay Srivastava",,
Tada Khaidi,None,119,Drama,,2003,Shivu Ghorpade,"Devaraj, Kunigal Nagabhushan, Radhakrishna Rao",,
Bollywood Mumbai,None,,Talk-Show,,2019,,"Karanvir Bohra, Abhimanyu Dasani, Rupali Ganguly, Zain Imam",,
Oh Noo!!,None,,Short,,2021,,Kalyanchakravarthy Badugu,,
Hai Sundari,None,,None,,1995,,Ragavendra Rao,,
Phairenthagi Angaoba Leichil,None,,Romance,,2004,Diya Khwairakpam,"Saikhom Kamala, Binata Laishram, Danny Likmabam",,
Pilgrims of Love,None,,None,,1929,,,,
Vinmeengal,None,155,Drama,,2012,Vignesh Menon,"Anuja Iyer, Pandiarajan, Rahul Ravindran, Shikha",,
