Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Netho Cheppalani,None,,Romance,,2002,,"Akash, Anu Priya, Raghu Babu, Brahmanandam",,
Pathungi Paayanum Thala,None,,Drama,,,S.P. Moses Muthupandi,"Michael Thangadurai, Udhaya Bhanu, Vela Ramamoorthy, Singampuli",,
Anantha Vruthantham,None,,"Comedy, Drama, Romance",4.1,1990,P. Anil,"Saikumar, Renjini, Innocent, Jagathi Sreekumar",,11
Verukal,None,,Drama,,1997,,"Jalaja, Nedumudi Venu",,
Ye Zindagi Ka Manzar,None,120,Drama,,2022,Pramod Gupta,"Shiv Bhadauriya, Shivani Shukla, Amit Mishra, Asim Jafri",,
Gun FIght Kanchana,None,113,Drama,,1981,,"Kaikala Satyanarayana, Vijayalalitha",,
27 B Beadon Street,None,127,Drama,8.4,2014,Biswanath Chakraborty,"Sanghamitra Banerjee, Soumitra Chatterjee",,5
Breaking Point: Indian Submariners,None,,Adventure,,2018,,"Harman Singha, Vijender Singh, Subhash Chandra, Shreyas Shekar",,
Baghi Sipahi,None,,"Action, Drama, History",,1958,Bhagwan Das Varma,"Madhubala, Gope, Nishi Kohli, Om Prakash",,
Naa Girl Friend Baaga Rich,None,,Drama,,2009,M. Nagendra Kumar,"Brahmanandam, Kaveri Jha, Sivaji",,
Laddoo,None,,Short,8.5,2019,"Kishor Sadhwani, 
Sameer Sadhwani","Kumud Mishra, Manasi Parekh, Kabir Sajid Shaikh",,17
Raju Rathod,None,,Action,,2015,Sunit Kumawat,"Arvind Kumar, Neelu, Shravan Sagar",,
Sanam Teri Deewangi Ki Kasam,None,,Family,,2020,Shailendra Pratap,"Prem Dubey, Prachi Kundan, Ravi Patel, Radha",,
Hungry Autumn,None,75,Documentary,8.6,1974,,Goutam Ghose,,14
Yaara True Friends,None,,"Short, Romance",,2019,,Mamta Sharma,,
Memu Manushulame,None,,Drama,,1973,K. Bapaiah,"Krishnamraju, Jamuna",,
Veet Creams (TV Commercial),None,,"Short, Reality-TV",,2018,,Shraddha Kapoor,,
Mayil,None,,None,,1981,,Durai,,
Khoobsurat Khiladi,None,,Thriller,,2002,,"Kulbir Badesron, Abhay Bhargava, Robin Ghai, Ankush Mohite",,
Jaadu,None,,Horror,,2004,,,,
Achuvindem Kichuvindem Ponnonam,None,,"Animation, Family",,2013,,,,
Abhilasha Ek Astitvani,None,22,Drama,,2019,,,,
Sadharan Meye,Not Rated,111,Drama,,1991,Samit Bhanja,"Haradhan Bannerjee, Kali Bannerjee, Sahil Chadda, Nirmal Kumar Chakraborty",,
Minnaminuginum Minnukettu,None,,"Comedy, Drama, Fantasy",6.2,1995,Thulasidas,"Bhagyalakshmi, Adoor Bhawani, Chippy, Jagadish",,74
Goldman,None,,Drama,,2021,Good Friends,Sampoornesh Babu,,
Veer Purush,None,,None,,,Megastar Maharishi Aazaad,Megastar Maharishi Aazaad,,
Bits of Paper Song by billion surprise toys,None,,"Animation, Short",,2019,,Nahid Nazar,,
Devadasu Malli Puttadu,None,,None,4.9,1978,Dasari Narayana Rao,"Akkineni Nageshwara Rao, Vanisri, Gummadi, Jaya Prada",,13
Nandagopalante Kusruthikal,None,,"Comedy, Drama",4.7,1996,Nisar,"Harisree Asokan, Paravoor Bharathan, Byon, Chempakam",,16
Nanda-Deepa,Not Rated,154,None,9.1,1963,M.R. Vittal,"Udaya Kumar, Leelavathi, Damuanna Malvankar, Rajkumar",,17
Abhimanavathi,None,,None,,1975,,"Krishna, Vanisri, Varalakshmi S.",,
Thambathyam Oru Sangeetham,None,,Drama,,1982,Venkat,"Jai Ganesh, Sulakshana",,
Peshab Karna Mana Hai,None,,"Short, Drama",,2019,Jitendra Rai,"Ram Gopal Bajaj, Taran Bajaj, Vishwanath Chatterjee, Arfi Lamba",,
Rojgere Ginni,None,,Talk-Show,,,,"Madhumanti Maitra, Paroma Banerji, Lajbonti",,
Halla Gulla,None,,None,,1988,Bhaskar Jadhav,"Madhu Apte, Chaitanya Berde, Ravindra Berde, Suhas Bhalekar",,
Pisaach Kahini - The evil return,None,104,Horror,7.9,2021,Avirup Biswas,"Sarmin Aktar, Avirup Biswas, Dhrubo Chakraborty, Raju Das",,14
No Woman's Land,None,53,"Documentary, News",,2015,,Devkanya Thakur,,
Kalyana Thamboolam,None,,Family,6.0,1986,Bapu,"Sobhan Babu, Vijayshanti, Sarath Babu, J.V. Somayajulu",,6
Sri Rama Raksha,None,,"Short, Drama",,2016,Sanjay Karlapudi,"Sreekanth Biroju, Pvr Raja",,
Abhimanyu,None,,None,3.0,1980,,Mahesh Bhatt,,11
Khoon Ka Sindoor,None,,"Action, Drama",,1993,Amrish Sehgal,"Upasna Singh, Kunika Sadanand, Kiran Kumar, Raza Murad",,
Exit,None,,"Short, Drama",9.2,2020,Krunal Rane,"Akshay Kelkar, Akshita Mudgal",,8
A Kiss Is Not a Kiss,None,30,"Short, Drama",,2000,Elahe Massumi,Kumar,,
Kalakkura Chandru,Not Rated,148,Family,,2007,Ravi Raja,"Karthik, Radha Ravi, Urvashi",,
Jubin Nautiyal: Chitthi,None,4,Music,3.0,2019,Robby Singh,"Jubin Nautiyal, Akanksha Puri",,7
Gharana Gangulu,None,,None,4.1,1981,,Sridevi,,9
Jaan Pechaan,None,,"Comedy, Drama",5.1,1991,Kamal Saigal,"Shekhar Suman, Sudha Chandran, Satish Shah, Utpal Dutt",,13
Dabka,None,3,"Short, Music",,2021,Preet Bawa,"Simmu Babber, Ajay Heer, Sahil Kumar, Akash Deep Singh",,
Kambam,None,28,Short,,2018,Milan Siraj,"Akhil, Vishnu Athiparambath, Jiji Chandran, Akhil Krishna",,
Saheli,None,,"Short, Music",,2021,Meer,Gitanjali Mangal,,
Mandrake! Mandrake!,None,25,"Short, Drama, Family",7.6,2013,Ruchir Arun,"Sashi Bhushan, Tanaji Dasgupta, Anasuya Sengupta, Sumeet Thakur",,5
The Story of Shanti,None,,Biography,,2021,"Arvind Babbal, 
Jay Sondagar","Amita Choksi, Kartik Dave, Alpesh Dixit, Mann Gandhi",,
Artificial,None,22,"Short, Drama, Mystery",,2012,Vijay Vemuri,"Supriya Aysola, Swetha Chowdary, Abhinav Gomatam, Mahesh Kumar Kathi",,
Manasakshi,None,156,None,8.7,1968,S.K. Ananthachari,"Rajkumar, Bharathi, Comedian Guggu, Ramachandra Sastry H.R.",,15
Kukbi,None,,"Short, Fantasy",,2022,Karuna Vishwanath,"Riya Bhujel, Abiral Limboo, Romil Modi, Menuka Pradhan",,
Ithu Eppadi Irukku,None,,None,4.0,1978,,Sridevi,,12
Abhishek rajput,None,,Music,,2019,,Pooja Thakur,,
Jhumke,None,,None,,1946,J.K. Nanda,"Gajanan Jagirdar, Lalita Pawar, Satish",,
Koilamma,None,22,Drama,,,,,,
Shahzada,None,,Drama,,1955,Mohan Sinha,"Ajit Khan, Sheila Ramani, Krishna Kumari, Johnny Walker",,
"Hamara Shahar - Bombay, Our City",None,82,Documentary,8.1,1985,Anand Patwardhan,"Deepa Arora, Rita Bhatia, Supriya Pathak, Om Puri",,51
Gumastavin Magal,None,,None,6.7,1974,A.P. Nagarajan,"Sivakumar, Kamal Haasan, Arathi, Pandari Bai",,24
Raman Sreeraman,None,,Thriller,,1985,Prasad T.K.,"Anuradha, Goundamani, Jyothi, Vanitha Krishnachandran",,
C U Later,None,4,"Short, Music",,2011,Vikram Mishra,"Palash Sen, Evelyn Sharma, Kinshuk Sen, Kyna Sen",,
Padaliputhram,None,,None,,1993,Baiju Thomas,"Maathu, M.G. Soman",,
Kalankini Based on the Novel by Gulshan Nanda 1993,None,120,"Drama, Family, Romance",,1993,Dharam Panesar,"Dharam Panesar, Subhi Raaj, Jalees Sherwani, Poonam Shetty",,
Bollylands.com,None,75,Family,,2019,,,,
Ooru Vittu Ooru Vandhu,None,,None,5.6,1990,Gangai Amaran,"Gautami, Kanaka, Ramarajan",,19
Begamon Ka Bhopal,None,27,"Documentary, Short",8.9,2017,,Rachita Gorowala,,8
Bhama Rukmani,Not Rated,125,None,6.1,1980,"R. Baskaren, 
Bhagyaraj","Bhagyaraj, Radhika Sarathkumar, Praveena, Kallapetti Singaram",,38
Aaj Ki Raat,None,,Thriller,,1992,,"Madhuri, Pratap, Raghu, Ravi",,
Veda,None,,None,,,Harsha,"Shivarajkumar, Ganavi Laxman",,
Desh Ki Beti Nandini,None,,Crime,8.0,2013,,"Kunwar Vikram Soni, Maleeka Ghai, Sahil Mishra, Jimmy Rampal",,8
Prem Vasna,None,113,"Drama, Romance, Thriller",,2003,S. Prasad,"Birbal, Anil Dhawan, Reena Kapoor, Ali Khan",,
Mahasati Tulsi,None,,"Adventure, Drama, Fantasy",,1985,Radhakant,"Rajni Bala, Kalpana Divan, Mohan Gokhale, Vikram Gokhale",,
Aisi Deewangi Dekhi Nahi Kahi Season 2,None,,None,,,,,,
Karadi Tales,None,,Animation,,2010,,"Vidya Balan, Nandita Das, Sanjay Dutt, Jaaved Jaaferi",,
Zabardast,None,,Romance,4.9,2008,Prawaal Raman,"Ishrat Ali, Ninad Kamat, Priyanka Kothari, Karann Nathh",,14
The House,None,,"Drama, Romance, Horror",,2022,,"Milind Jadhav, Puneet Sharma, Arshi Shrivastav, Neeta Singh",,
Jwalaadweepa Rahasyam,None,,None,,1965,B. Vittalacharya,Mukkamala,,
Amar Shaheed,None,,None,,1959,B. Ramakrishnaiah Panthulu,"Shivaji Ganesan, Padmini, Gemini Ganesan, Ragini",,
Sankarankovil,None,,Drama,,2011,,"Kanal Kannan, Nassar, K.S. Ravikumar, G.M. Sundar",,
Bebasee,None,,"Short, Drama",,2019,Manisha Dsouza,"Anushka Dandapat, Azhar Khan",,
Grey Town,None,28,"Short, Crime",,2019,Rishikeshwar Yogi,"Dayanand Reddy, Thiruveer, Kalyan Da Gunner, Devaa Malishetty",,
Kaluva,Not Rated,100,Drama,,2010,Sridhar,"Chakri, Farah Khan, Nagendra Babu, Ramya",,
Idra,None,,Drama,,2018,Ramesh Thorat,"Mayur More, Sameer Patil",,
My Romance with Life,None,140,"Drama, Family, Romance",8.2,2012,Raj Madiraju,"Raj Madiraju, Arvind Krishna, Supriya Shailja, Arvind Krishna",,22
Premache Nate,None,,Romance,,2017,S. Pyarelal,"Prema Kiran, Nisha Parulekar",,
Kurukshetram,None,,None,,1970,P. Bhaskaran,"P.J. Anthony, Paravoor Bharathan, Adoor Bhasi, Adoor Bhawani",,
Naya Paisa,None,,None,,1958,Aspi Irani,"Johnny Walker, Chand Usmani, Agha, Krishna Kumari",,
Inder Chahal: Beimaan,None,3,Music,,2020,Gurinder Bawa,"Inder Chahal, Devanshi Chauhan",,
Shri Ranganeethulu,None,,"Comedy, Drama, Romance",6.0,1983,A. Kodandarami Reddy,"Akkineni Nageshwara Rao, Sridevi, Kaikala Satyanarayana, Chandramohan",,25
Namma Chennai Chancey Illa,None,4,Music,,2017,Biswanath Rath,Ritika Vishwanath,,
Doyen of Farrukhabad,None,110,Biography,,2015,Nitin Mahadar,Tom Alter,,
Kalukkuray Maaplay,None,,Drama,,,Suresh,"Vishnu Vishal, Bindhu Madhavi, Soori",,
Tarri,None,,Drama,,2022,Mahesh Ravsaheb Kale,Lalit Prabhakar,,
Jaane Kya Tune Kahi,None,25,"Short, Drama, Family",,2012,Nisha Ramakrishnan,"Priyanshu Chatterjee, Tarun Gahlot, Deepak Karanjikar, Mayur Khandge",,
Burbokor Khel- Game of Fools,None,,Thriller,,2022,Ashwin Kelkar,"Rajib Kalita, Kula kuldip Saharia, Mintu Baruah, Atanu Mahanta",,
Nelumbo,None,90,"Adventure, Drama, Fantasy",,2016,Yadu Vijayakrishnan,"Abhimanue, Vinayan G, Madhu",,
Mohunbaganer Meye,None,,Drama,7.6,1976,Manu Sen,"Rajasree Bose, Dipankar Dey, Bhanu Bannerjee, Nripati Chatterjee",,12
Parangi,None,,Family,,2021,Venshi Ravindra,"Divija, Sahanashree",,
Janathipathyam,None,,"Action, Crime, Mystery",6.0,1997,K. Madhu,"Suresh Gopi, Balachandra Menon, Urvashi, Vani Viswanath",,66
Mukti,None,20,"Short, Thriller",,2018,Aaryaan Saxena,"Upesh Jangwal, Jameel Khan, Kishwar Merchant",,
Abracadabra,None,,"Short, Mystery, Sci-Fi",,2014,Charles Rishar,"Ezhil Durai, Maya Reddy, Harish Surendar",,
Nalla Thangal,None,,None,,1935,,R. Padmanabhan,,
Marmam,None,,None,,2004,,Parameshwar Hivrale,,
Talaash,None,,None,,,,"Bijou Thaangjam, Kaivalya Chheda",,
Ramapuram,None,,Horror,,,Hari Kiaran,"Lahari Shari, Likhit Surya",,
Chal Doctor Doctor Khelein,None,,Comedy,,,Saurabh Malik,"Sonel Singh, Heera Pulkit, Saurabh Malik",,
Bas Kuch Dino Ki Baat Hai,None,3,Music,,2020,Sritama Dutta,"Ips Quaiser Khalid, Daisy Shah, Archana Puran Singh, Devoleena Bhattacharjee",,
Engane Nee Marakkum,None,145,"Drama, Romance",6.1,1983,M.S. Mani,"Mohanlal, Shankar, Menaka, Sankaradi",,12
Rabindranathar Chitrakala,None,,Documentary,,1962,,Santi P. Choudhury,,
Seher,None,19,"Short, Drama, Mystery",,2017,Shashidharan Jacob Manas,"Uday Chandra, Sudeepta Singh",,
Kadhal Mattum Vena,None,94,Thriller,,2019,Sam Khan,"Sam Khan, G. Marimuthu, E. Ramdoss",,
Naukri,None,9,"Short, Sci-Fi",8.2,2018,Ananyabrata Chakravorty,"Kafeel Jafri, Ishita Karra, Anushka Nair",,54
Sri Krishna Vijayam,Not Rated,148,Drama,7.5,1970,Kamalakara Kameshwara Rao,"N.T. Rama Rao, Jayalalitha J, S.V. Ranga Rao, Jamuna",,16
Nayyapudai,None,113,"Action, Drama",4.9,2016,Vijaya Kiran,"S.A. Chandrashekhar, Pa. Vijay, Chandini Tamilarasan, M.S. Bhaskar",,20
Love Marriage,None,,Drama,,2001,K. Subash,"Vijay Kumar, Ranjana, Vadivelu",,
Antar: Bridging the Gap,None,19,"Short, Drama",,2014,Ninad Kulkarni,"Devendra Joshi, Pritisha Gosavi, Shubham Kulkarni, Dhananjay Deshmukh",,
Nihattha,None,161,Drama,,2014,Manoj S. Tomar,"Rattan Kumar, Monalisa, Manoj Tiger",,
Mandir Masjid,None,,Drama,5.8,1977,Mohammed Hussain,"Yogeeta Bali, Master Bhagwan, Nasir Hussain, Jagdeep",,9
Melle,None,115,"Drama, Family, Musical",6.1,2017,Binu Ulahhannan,"Amith Chakalakkal, Thanuja Karthik, Joju George, Joy Mathew",,74
Azhagu Magan,None,,Romance,,2018,Azhagan Selva,"Arjjun Uday, Malavika Wales",,
Jai Mata Di,None,,None,,1977,Daljeet,"Sardar Akhtar, Indira Bansal, Gulshan Bawra",,
Kamyabi Anthem,None,,Music,,2022,"Saurabh Dhingra, 
Essdee","Saurabh Dhingra, Essdee, Payal Rajput",,
Vijaya Simha,None,142,Drama,,2003,M.S. Rajashekar,"Pavitra Lokesh, Vijay Raghavendra, Rakshitha",,
Ho Gaya Mujhe Pyar,None,,"Short, Romance",,2001,,"Sharad Kelkar, Eijaz Khan",,
Sukhamayirikkatte,None,,Drama,,2016,Reji Prabhakaran,"Vineeth, Siddique, Archana Kavi, Muktha George",,
Avar Iruvarum,None,,Thriller,,2018,Majeed Abu,"Basil, Shalini, Sukanya",,
Bharath Stores,None,92,Drama,8.4,2013,P. Sheshadri,"H.G. Dattatreya, Sudharani, Chi Gurudatth, V. Manohar",,79
Shh Rama Chilukalu Vastunayi,None,75,Drama,,1990,Jaya Devan,"Jayalalitha, Rajiv, Jaya Rekha, Ravi Varma",,
Mamatha,None,135,Drama,,1973,P. Chandrasekhara Reddy,"Chandramohan, Jamuna, Krishna, Krishnamraju",,
Bhagat Kawarram,None,,None,,1952,,Dharam Kumar,,
Swarna Vigraham,None,,None,,1974,Mohan Gandhi,"Adoor Bhasi, Rani Chandra, Jayabharati, Khadeeja",,
Bajta Rahey,None,,Music,,2022,Omkar Mane,"Tirtha Dalal, Swapnil Daware, Shrunal Jadhav, Akash Kumbhar",,
Chaand Sitare,None,,"Short, Music",,2019,ishQ Bector,"ishQ Bector, Shenaz Treasury",,
Hello Inspector,None,30,Crime,,1989,,Ramesh Bhatkar,,
Lollypop Since 1947,None,,Comedy,,,Rajneesh Gupta,"Manu Rishi Chadha, Nawab Shah, Rasika Dugal, Amit Bansal",,
Jeevan Pradip,Not Rated,118,Drama,,1991,Pradip Bhattacharya,"Kalipada Chakraborty, Abhishek Chatterjee, Subhendu Chatterjee, Tarun Kumar Chatterjee",,
Gaurisankaram,None,,"Drama, Romance",4.6,2003,Nemom Pushparaj,"Kavya Madhavan, Munna, Narendra Prasad, Oduvil Unnikrishnan",,18
Diljit Dosanjh: Pagal,None,5,Music,7.0,2018,Navjit Buttar,"Diljit Dosanjh, Paul Day, Agnieszka Marianna, Elizabeth Gibson",,10
Priyam,None,128,Romance,,1996,N. Pandian,"Madhan Bob, Raasi, Prakash Raj, Vadivelu",,
Baaghi,None,,Action,,2001,,,,
I Witness,None,20,"Short, Fantasy, Mystery",8.8,2016,Vatsa,"Chandan Anand, Krissann Barretto",,9
Kalluveene Nudiyitu,None,,None,,1983,Tiptur Raghu,"Arathi, Udaya Kumar, Vishnuvardhan, Bhavya",,
Yaar Yaaran De,None,,Action,,1982,,"Satish Kaul, Bhavana Bhatt, Raza Murad, Seema Kapoor",,
Miss Stella,None,,None,,1991,,I.V. Sasi,,
Ammini Ammavan,None,,None,,1976,T. Hariharan,"Bahadur, Adoor Bhasi, Jayabharati, Karan",,
The Immortals,None,52,Documentary,,2015,,Shivendra Singh Dungarpur,,
Tilasmi Dunya,None,,Drama,,1962,,"Daljeet, Krishna Kumari, Shyam Kumar, Indira Bansal",,
Kudirithe Kappu Coffee,None,,Romance,6.3,2011,Ramana Salwa,"Varun Sandesh, Tanikella Bharani, M.S. Narayana, Suma Bhattacharya",,32
Jeevitha Ratham,None,,Drama,,1981,V. Madhusudan Rao,"Rati Agnihotri, Sobhan Babu, Anjali Devi",,
Aurat Ka Pyaar,None,,None,,1933,Abdul Rashid Kardar,"Anwari, Ali Athar, Bachan, Mukhtar Begum",,
Wanted,None,158,Drama,,2018,Sujeet Kumar Singh,"Amrita Acharya, Mani Bhattacharya, Pawan Singh",,
Taqrar,None,,None,,1944,Hemen Gupta,"Iftekhar, Jamuna",,
Matsya,None,15,"Short, Fantasy",,2022,Mayank Patel,"Sanjay Lakde, Sreecharan Rachakonda, Rashika Wakharkar",,
Devasundari,None,,None,,1963,,Hanumappa Vishwanath Babu,,
Shreyasi,None,,None,,1963,Shyam Chakraborty,"Bhanu Bannerjee, Savitri Chatterjee, Vasant Choudhury, Anup Kumar",,
Whatsapp Revenge,None,30,"Short, Horror",,2017,"Chandan Mehta, 
Kavita Vakchi","Sumit Rajpoot, Dinesh Sehgal, Reema Sahni, Tanu Kaur",,
De Taali,None,,Drama,,2016,Sunil Suchak,"Kiran Acharya, Sanjay Maurya, Vanraj Sisodiya",,
Humdard,None,4,"Short, Musical",,2021,Aar-v,"Seerat Bajwa, Rakshit Bhuchar, Manu Dabas",,
Poomani,None,,None,4.2,1996,,,,19
Gujarat to Mumbai,None,126,Drama,,2017,Kkalindi Dave,"Nilesh Amlani, Preyasi Kothari, Aditya Soni",,
Mamata Ra Dori,None,,Drama,7.5,1989,Mohammad Mohsin,"Sriram Panda, Munna Khan, Koili, Sujata Anand",,8
Jai Hanuman,None,,Drama,,1973,Manu Desai,"Faryal, Sailesh Kumar, Shyam Kumar, Om Prakash",,
Edagaiye Apaghatakke Karana,None,,Comedy,,,Samarth Kadkol,Diganth,,
Classmate,None,,Drama,,2013,Ashish Roy,"Jhillik Bhattacharya, Sankalita Roy, Raj Saluja, Sankalita",,
Jisne Tera Naam Liya,None,,Romance,,1958,,,,
Existence,None,,"Short, Drama, Mystery",,,Siddharth Tiwari,Ashutosh Rathod,,
Meerabai,None,,None,,1940,,Narasimha Rao Bhimavarapu,,
Malika,None,,None,,1956,,Shakila,,
Atattar Din Pare,None,,Drama,,1971,Ajit Lahiri,"Samit Bhanja, Chinmoy Roy, Kali Bannerjee, Anup Kumar",,
#Article35A,None,,"Documentary, Short",8.8,2017,,Kamakhya Narayan Singh,,6
Rathrimazha,None,,"Drama, Romance",5.3,2007,Lenin Rajendran,"Vineeth, Meera Jasmine, Lalu Alex, Bhanupriya",,13
Nene Nakshatra,None,116,Action,,2022,Sanga Kumar,"Kishore Kumar, Sri Nayonika",,
Sankalpam,Not Rated,138,None,,1995,A.M. Rathnam,"Annuja, Babu Mohan, Jagapathi Babu, Brahmaji",,
Rukma Rajasthani,None,100,Drama,,2016,Meena Prabhu Dayal,"Lalita Meena, Amit Tanwar",,
Bahut Khoob,None,,Reality-TV,,2018,,"Rahat Indori, Sailesh Lodha, Vishweshwar Sharma, Jalees Sherwani",,
Anjatha Chandi,None,122,Action,,,Samuthiram,Priyamani,,
Chasing Life,None,42,Short,,2016,Adhvaith Nayar,"Arjun Anand, Abri Anthraper, Sathyanarayanan Pradeep, Richie P. Roy",,
Premi,None,,Drama,,1993,Bikash Banerjee,"Beena Banerjee, Shakuntala Barua, Arun Chakraborty, Soham Chakraborty",,
Jeeva Hoovagide,None,22,Drama,,2020,,,,
An Encounter with Faces,None,21,"Documentary, Short",7.1,1978,,Vidhu Vinod Chopra,,42
Kavisamrat,None,80,"Biography, Drama",8.4,2022,Savithcchandra,"Ananth, Backagaindancer, Raj Kandukuri, Manjusha",,575
Ziddi,None,,Drama,,2013,R. Anantha Raju,"Prajwal Devaraj, Aindrita Ray, Thilak Shekar",,
Bolti Bandh,None,8,"Short, Drama, Romance",8.2,2018,Sumit Nagaria,"Shreyas Porus Pardiwalla, Poonam Sanghvi, Sahil Sheikh",,6
Tafeta,None,,Romance,,,Nitin Savla,"Siddharth Chandekar, Pallavi Patil",,
Desi Swag,None,,"Short, Music",,2021,,Anurag Maurya,,
Anjana,None,,"Musical, Romance",,2008,Rajesh Bhuyan,"Shyamontika Sharma, Rajkumar, Rimpi Das, Hiranya Deka",,
Bidrohi,None,,None,,1935,Dhirendranath Ganguly,"Ahindra Choudhury, Jyotsna Gupta, Indubala, Lalit Mitra",,
Engaluckum Kalam Varum,None,177,None,,1967,A. Vincent,"Baliah, Nagesh, Padmini, Prabhakar",,
Manitha Jaathi,None,,Drama,,1991,P. Kalaimani,"Nirosha, Ramki, Sivakumar",,
Aghora,None,,Horror,,2018,Durgam Rao,"Nagendra Babu, Ponnambalam, Yuvaraj Rejeti",,
Prasad,None,125,Drama,,2012,Manoj Sati,"Madhuri Bhattacharya, Arjun Sarja",,
Ambadi Thannilorunni,Not Rated,111,None,,1986,Alleppy Ranganath,"Anand Varghese, Santhakumari, M.G. Soman, Soumini",,
Hyper,None,130,Romance,,2018,Ganesh Vinayak,"Arjun Aarya, Bank Janardhan, Achuth Kumar, Achyuth Kumar",,
Maati kahani kisaan ki,None,20,Drama,,2022,Sanu Dhanraj,"Shatru Aarya, Arpit Rankarmi, Sanjeet Kumar Sangam, Vedant Kumar Sugam",,
Moondru Rasikarkal,None,,Action,,2018,Shebi Chowghat,"Alwyn Antony, Roshan Basheer, Yazir Saleem, Thalaivasal Vijay",,
Kaneganti Hanumanthu,None,,History,,2000,,Sivakrishna,,
Theemai Dhaan Vellum,None,,Drama,,,Santosh,"Gautham Karthik, Sathish",,
Shadows in the Dark,None,,None,5.5,1999,Pankaj Butalia,"Subrat Dutta, Kitu Gidwani, Mandakini Goswami, Naseeruddin Shah",,15
Telecode,None,,Action,,,Mohmmad Yunus Ismail,"Sagar Khan, Rubab Almas, Sarul Singh",,
Royal Mail,None,,Action,,1963,B.J. Patel,"Mahesh Kumar, Ambika, Ranjan Kapoor, S.K. Shyam",,
Captain Kishore,None,,"Action, Thriller",,1957,J.B.H. Wadia,"Suresh, Vijaya Choudhury, Shashikala Jawalkar, Anwar Hussain",,
Dhappa,None,,Thriller,,,Anshuman Pratyush,"Srabanti Chatterjee, Priyanka Sarkar",,
Jahli Passport,None,,Drama,,1987,Avtar Singh Walia,"Arti, Bob Khehra, Sunil Puri, Vikram Sahu",,
Salam E Mohabbat,None,,Drama,,1983,A. Shamsheer,"Jagdeep, Farida Jalal, Satish Kaul, Kader Khan",,
Sahara Jaluchi,None,125,Drama,6.3,1998,Sudhanshu Sahu,"Siddhanta Mahapatra, Jyoti Mishra, Mihir Das, Bijay Mohanty",,21
Bracelet,None,,Drama,,2021,,Dinesh Arun Kirve,,
Main Cabrewali,None,,Drama,,2005,Chandni Gupta,"Jahid Khan, Mallika, Shah Gayaz Khan, Kajal",,
Gunehgaar,None,,Action,,1986,Yogesh Chhabra,"Bharat Bhushan, Yogesh Chhabra, Ravi Davar, Satyendra Kapoor",,
DD News: News in Sanskrit,None,,News,,1990,,,,
Rajoo,None,,Action,,1967,Omi Bedi,"Jeevan Dhar, Helen, Jabeen Jalil, Manmohan Krishna",,
Paasavalai,None,,None,,1956,,"M.S.S. Bhagyam, Saroja E.V., Varalakshmi G., V. Gopalakrishnan",,
Prithviraj Chouhan,None,,None,,1924,,,,
Kalai Kalluri,None,,Drama,,2002,Chandra G. Sekar,"Madoo, S.A. Rajkumar, Swetha Rao",,
Good Bye,None,,Action,,2018,V. Ravi Chandran,"V. Ravi Chandran, Padma Jayanthi, Makali Parmesh, Siddu Parnsnur",,
Caught in the Web,None,,Short,,2014,Vandana Sajnani,"Arjun Bijlani, Ayesha Kaduskar, Rajesh Khattar, Sana Saeed",,
Anjaan Parindey,None,150,Drama,,2015,S.R. Pratap,"Sudha Chandran, Parmod Mautho, Mohak Meet, Shantanu Ranganekar",,
Moojrim,None,138,"Action, Crime, Musical",4.6,1970,Kewal Misra,"Joy Mukherjee, Kumud Chuggani, Dev Kumar, Jayant",,29
Garry Sandhu Feat. Naseebo Lal: Coming Home,None,6,Music,,2020,Director Whiz,"Naseebo Lal, Garry Sandhu",,
Parole,None,49,Family,,2009,Sanal Kumar Sasidharan,"Sudheer Karamana, Kalyani Kumar, Adithya Moorthi, Sandhya Ramesh",,
Made in China,None,,Thriller,,2009,Santosh Kolhe,"Sharad Bhutadiya, Milind Gunaji, Mrinal Kulkarni, Sandeep Kulkarni",,
Soorya Kanthi,None,,None,,1977,Bobby,"Adoor Bhasi, Thikkurisi Sukumaran Nair, Prem Nazir, K. Pappu",,
A Moment,None,41,"Short, Drama",,2017,Rohit James,"Shreedhar Dubey, Mrinal Dutt, Murari Kumar, Trimala Adhikari",,
Kodeeswaran,Not Rated,132,None,4.8,1955,Sundarrao Nadkarni,"Shivaji Ganesan, Padmini, Sriram, Ragini",,6
Do Haath 100 Bandooken,None,,Action,,1974,,"Raj Babu, Ram Krishna Rao, Tyagraj",,
Mandabam,None,125,Drama,,2010,R. Senthamil Arasu,"Ansiba, Nizhalgal Ravi, Vadivukkarasi, Gowthami Vembunathan",,
Ishmart Jodi Bangla,None,,Romance,7.8,2022,,"Bhuban Badyakar, Jeet, Abhishek Chatterjee, Bharat Kaul",,6
Jahan Pyaar Mile,None,,Thriller,,1999,,"Navneet Nishan, Rushad Rana, Gautam Rode, Devika Shahani",,
PARH,None,,Drama,,2020,Raj Banerjee,"Raj Banerjee, Soumi Das, Sreela Majumdar, Goutam Mitra",,
Nenosta,None,126,Drama,,2016,Parand Kalyan,"Priyanka Pallavi, Gnan Prakash, Surya Sreenivas",,
Time is a toy,None,28,"Short, Romance",9.9,2022,Anustup Bhattacharjee,"Mayuraksha Banerjee, Chirantan Banik, Anustup Bhattacharjee, Koyena Chatterjee",,31
Titto,None,23,"Short, Action, Crime",,2014,Vyshakh R.V.,"Ajay, Habib Azmi, Kanchan, Akash Sinha",,
