Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Capturing the Killer Croc,PG,56,Documentary,6.6,2004,"Jean-Michel Corillion, 
Vincent Munié","Gary Granville, Patrice Faye, Marc Gansuana, Alison J. Leslie",,40
Powdersmoke Range,Passed,72,Western,6.5,1935,Wallace Fox,"Harry Carey, Hoot Gibson, Guinn 'Big Boy' Williams, Bob Steele",,138
Girl Dorm,None,88,Thriller,5.9,2019,"Cao Shangshui, 
Pan Pan Yeung","Lin Chen, Cao Yue, Shangxu Jin, Philip Keung",,49
The Long Way to You,None,86,Romance,5.6,1947,Hans Thimig,"Erik Frey, Ilse Hanel, Marte Harell, Victor Janson",,10
The Shell Shocked Egg,None,7,"Animation, Short, Comedy",6.3,1948,Robert McKimson,"Mel Blanc, The Sportsmen Quartet, Lloyd Turner",,141
Dos abrazos,R,87,Drama,6.4,2007,Enrique Begné,"Ricardo Barona, Emilio Caballero, Miguel Couturier, Giovani Florido",,174
"Terror, Sex and Witchcraft",None,90,"Drama, Horror, Mystery",5.4,1968,Rafael Portillo,"Gonzalo Aiza, Ana Luisa Peluffo, Beatriz Aguirre, Silvia Suárez",,54
Devil Girls,None,72,Thriller,5.0,1999,Andre Perkowski,"John Badalamenti, Stefanie Caterer, Arlene Cooney, Mike Cooney",,103
The Nature of Ayahuasca,None,58,Documentary,7.7,2019,,Gavin Hoffman,,61
Fünf Tage Vollmond,None,89,Drama,6.0,2009,Matthias Steurer,"Aglaia Szyszkowitz, Klaus J. Behrendt, Stephan Kampwirth, Petra Kleinert",,29
Kaydara,None,55,"Action, Sci-Fi",4.5,2011,"Raphaël Hernandez, 
Savitri Joly-Gonfard","Alexandre Rodriguez, Savitri Joly-Gonfard, Guillaume Bouvet, Guy Corpataux",,472
Millions of Drops,None,12,"Short, Comedy",8.4,2016,Matt Larson,"Ricardo Navas, Roberta Geremicca Galatz, Stacy Snyder, James Lee Taylor",,9
We All Scream,None,7,"Short, Horror",5.9,2020,"Travis Cluff, 
Chris Lofing","Travis Cluff, Joseph JoJo Martinez, Amber Medina",,23
The Infamous Bondage Murders,Not Rated,83,Horror,3.3,1998,William Hellfire,"Erin Brown, William Hellfire, Mikey Ovum, Joey Smack",,25
The Driftin' Kid,Passed,57,Western,5.5,1941,Robert Emmett Tansey,"Tom Keene, Betty Miles, Frank Yaconelli, Glenn Strange",,36
The Stars and the Water Carriers,None,91,"Documentary, Sport",7.6,1974,Jørgen Leth,"Marino Basso, Felice Gimondi, Eddy Merckx, Ole Ritter",,218
Sarah Beeny's Renovate Don't Relocate,None,44,Reality-TV,7.1,2019,,Sarah Beeny,,33
Dreams for Sale,None,134,"Crime, Drama",6.7,2012,Miwa Nishikawa,"Yûsuke Iseya, Teruyuki Kagawa, Takako Matsu, Rena Tanaka",,499
American Gladiators Ultimate Workout,Not Rated,89,Sport,6.9,2008,,"Gina Carano, Monica Carlson, Michael O'Hearn, Tanoai Reed",,38
Gossip,None,87,"Drama, Romance",5.0,2008,Stacey Stewart Curtis,"Kelli Williams, Kris Holden-Ried, Inga Cadranel, Julia Kennedy",,152
Dugma: The Button,Not Rated,58,Documentary,6.9,2016,,Paul Salahadin Refsdal,,136
The Shia Voice,None,132,Reality-TV,9.4,2022,,"Mesum Abbas, Ali Alhakeem, Nazar Alqatari, Sayed Ammar Nakshawani",,29
Lacchimdeviki O Lekkundi,None,107,"Comedy, Thriller",5.2,2016,Jagadish Talasila,"Naveen Chandra, Lavanya Tripathi, Ajay, Sampoornesh Babu",,52
Flaming Bullets,Passed,59,Western,5.3,1945,Harry L. Fraser,"Tex Ritter, Dave O'Brien, Guy Wilkerson, Patricia Knox",,109
Dive Olly Dive and the Octopus Rescue,None,80,Animation,4.1,2016,James Hol,"Marshall Archibald, Victor Atelevich, Caitlyn Bairstow, Olivia Duke",,31
Yikes,None,12,"Short, Comedy, Drama",6.1,2015,Michael Fodera,"Malcolm Mills, Daniel Martin Berkey, Al Thompson, Paul Oddo",,18
Simon i Backabo,None,93,Comedy,5.1,1934,Gustaf Edgren,"Fridolf Rhudin, Hilda Borgström, Sickan Carlsson, Thor Modéen",,32
Sing a Song with Tigger,None,27,"Animation, Short",7.8,2000,,"Randy Crenshaw, Peter Cullen, Jim Cummings, John Fiedler",,11
Traces of Love,None,108,"Drama, Romance",6.6,2006,Dae-seung Kim,"Eun-mi Bang, Kim Bi-bi, In-gi Jeong, Kim Ji-Soo",,220
J'invente rien,None,87,Comedy,5.7,2006,Michel Leclerc,"Elsa Zylberstein, Kad Merad, Claude Brasseur, Patrick Chesnais",,249
Overclockers,None,92,Drama,5.2,2020,Michal Wnuk,"Maciej Musialowski, Eryk Kulm, Tomasz Wlosok, Andrzej Konopka",,134
It's Great to Be Young,Approved,69,Musical,6.2,1946,Del Lord,"Leslie Brooks, Jimmy Lloyd, Jeff Donnell, Bob Haymes",,10
I Ship It,None,20,"Short, Comedy, Drama",7.9,2014,Yulin Kuang,"Mary Kate Wiles, Sean Persaud, Joey Richter, Jenna C. Johnson",,171
Altitudes,TV-PG,90,Drama,5.9,2017,Pierre-Antoine Hiroz,"Claire Borotra, Sagamore Stévenin, Déborah Krey, Isabelle Caillat",,59
Cooltúra,None,67,Documentary,7.2,2016,Miro Remo,"Zuzana Fialová, Vilo Rozboril, Dusan Grún, Lýdia Volejnícková",,52
Secrets,None,105,Drama,6.4,2019,Utsav Prakash,"Sowmya Gangatkar, Ram Manjjonaath, Nisha, Utsav Prakash",,10
Gold Fever,Not Rated,84,"Documentary, Drama",7.9,2013,"J.T. Haines, 
Tommy Haines, 
Andrew Sherburne","James Anaya, Noam Chomsky, Charlie Clements, Nick Cullather",,42
La valle di pietra,None,102,Drama,7.7,1992,Maurizio Zaccaro,"Charles Dance, Aleksander Bardini, Fabio Bussotti, Klara Neroldova",,31
Je vais te manquer,None,92,Drama,5.3,2009,Amanda Sthers,"Carole Bouquet, Pierre Arditi, Anne Marivin, Patrick Mille",,179
WWE Judgment Day,TV-14,210,Sport,5.4,2007,Kevin Dunn,"John Cena, Dalip Singh, Adam Copeland, Dave Bautista",,136
And Then You Die,R,115,"Crime, Drama",7.0,1987,Francis Mankiewicz,"Kenneth Welsh, Wayne Robson, R.H. Thomson, Graeme Campbell",,80
Natalie's Lose Lose,Not Rated,84,Thriller,5.3,2012,Eric Williford,"Danielle Adams, Kenyon Glover, Todd Hughlett, Marian Liddel",,38
Girls' Generation & 2PM: Cabi Song,None,4,Music,8.8,2010,,"2PM, Hwang Chan-sung, Sooyoung Choi, Girls' Generation",,9
It's Free for Girls,None,23,"Short, Drama",6.4,2009,"Marie Amachoukeli-Barsacq, 
Claire Burger","Laetitia Hadri, Yeliz Alniak, Vicente Lopez Lama, Aurore Dos Santos",,62
Journey to the 100 Man Fight: The Judd Reid Story,Not Rated,57,"Documentary, Action, Sport",8.8,2013,Anton Cavka,"Robert McInnes, Masayasu Sugihara, Eddie Emin, George Kolovos",,97
Double Act,None,120,Drama,6.3,2002,Cilla Ware,"Paul Warriner, Rachael Dowling, Chloe Tempest Jones, Zoe Tempest-Jones",,59
Not Out,None,108,"Drama, Sport",6.2,2021,Jung-gon Lee,"Jeong Jaekwang, Seungkil Jung, Kyu-Sung Lee",,13
Kabuli Kid,None,97,Drama,6.6,2008,Barmak Akram,"Haji Gul Aser, Valéry Schatz, Amélie Glenn, Mohammad Chafi Sahel",,308
Zlocin i kazna,None,160,Drama,7.8,1972,Sava Mrmak,"Mihailo 'Misa' Janketic, Stojan Decermic, Maja Dimitrijevic, Slobodan Djuric",,14
Sooner or Later,None,96,"Comedy, Drama",7.0,2018,Luke Morgan,"Muireann Ní Raghallaigh, Aeneas O'Donnell, Anna O'Donnell, Conor Quinlan",,24
Donne assassine,None,50,Drama,6.3,2008,,"Giuseppe Battiston, Caterina Murino, Violante Placido, Valentina Cervi",,29
Five to One,None,54,Drama,6.5,1963,Gordon Flemyng,"Lee Montague, Ingrid Hafner, John Thaw, Brian McDermott",,61
Men Suddenly in Black,None,98,"Comedy, Drama",6.8,2003,Ho-Cheung Pang,"Eric Tsang, Chapman To, Jordan Chan, Spirit Blue",,"1,023"
Swordfish: MTV Movie Special,None,30,None,7.0,2001,,Steve Paley,,68
Let's Go Slam Dunk,None,84,"Comedy, Sport",5.6,1994,Gam-Lun Yuen,"David Wu, Teresa Mak, Kent Cheng, Ekin Cheng",,44
Mystery Science Theater 3000,None,5,"Animation, Short, Comedy",3.9,2007,,"James Moore, Paul Chaplin, Jim Mallon",,83
Oh No! There's a Negro in My Daughter! 1,X,117,Adult,9.2,2008,"Cram Johnson, 
Grip Johnson","Holly Wellin, Layla Rivera, Sierra Snow, Amber Rayne",,7
Toothpick,None,90,"Crime, Drama",4.3,2002,R. Kan Albay,"R. Kan Albay, Tatar Cahit, Kenan Imemek, Roel Janssens",,18
Being Grace,None,120,Drama,4.9,2021,Annarie Boor,"Juliette Boor, David Isiguzo, Stephanie Osztreicher, Katrina Anne Ward",,31
Cher: I Found Someone,None,4,Music,6.8,1987,Cher,"Rob Camilletti, Cher",,35
Family Katta,Not Rated,124,Family,7.4,2016,Chandrakant Kulkarni,"Vandana Gupte, Dilip Prabhavalkar, Sai Tamhankar, Aadesh Shrivastava",,298
Raiders of Buddhist Kung Fu,None,90,Adventure,3.7,1982,"Ji-un Kwak, 
Godfrey Ho","Ryong Wang, Chia-Hui Liu, Ki-joo Kim, Ji-yeong Seo",,50
The Last Vacation,None,95,"Drama, Romance",7.0,1948,Roger Leenhardt,"Odile Versois, Michel François, Jean Lara, Renée Devillers",,169
A Christmas Carol,Not Rated,11,"Short, Drama, Fantasy",6.0,1910,"J. Searle Dawley, 
Charles Kent, 
Ashley Miller","Marc McDermott, Charles Ogle, William Bechtel, Viola Dana",,723
Mute,None,8,"Short, Sci-Fi",8.7,2022,Wesley Wang,"Kat Tramantano, Mark Shock, Kathryn Milewski, Gabrielle DuBrul",,11
West of Eden,None,21,"Short, Drama",5.0,2009,Zafeiris Haitidis,"Dimitris Lalos, Maria Branidou",,9
Cold Journey,None,75,Drama,6.4,1975,Martin Defalco,"John Yesno, Buckley Petawabano, Chief Dan George, Alphonse Dorion",,33
Stage-struck Tora-san,None,107,Comedy,6.2,1978,Yôji Yamada,"Kiyoshi Atsumi, Chieko Baishô, Nana Kinomi, Tetsuya Takeda",,70
Out of Ireland,None,112,"Documentary, History",6.8,1995,Paul Wagner,"Gabriel Byrne, Brenda Fricker, Kelly McGillis, Liam Neeson",,106
Abduction,None,90,"Action, Comedy, Drama",2.9,2017,"Maurice Smith, 
Mol Smith","Karolina Antosik, Tessa McGinn, Kemal Yildirim, Mel Mills",,80
Family Covenant,None,55,Horror,4.2,2016,Amanda Peck,"Billy Peck, Scott Armstrong, Jennifer Becker, Ashlee Boyce",,27
Alone,None,90,Drama,5.4,2015,Hong-min Park,"Ju-won Lee, You-hyun Song",,92
Play Christy for Me,X,72,"Adult, Drama",7.0,1991,Tina Marie,"Christy Canyon, Charisma, Sasha Sean, Stacy Lords",,114
The Girls' Grave,None,17,Short,5.9,2011,Carmen Jaquier,"Anissa Cadelli, Paul Ferens, Etienne Garachon, Sharon Oberson",,26
All About Annette,X,72,"Documentary, Adult",6.8,1982,Edwin Brown,"Annette Haven, Al Goldstein, Mai Lin, Tyler Baylis",,34
Muita Calma Nessa Hora 2,None,90,Comedy,4.9,2014,Felipe Joffily,"Andréia Horta, Lúcio Mauro Filho, Daniel Filho, Fernanda Souza",,401
Novia para dos,None,82,"Comedy, Musical, Romance",4.8,1956,Leo Fleider,"Lolita Torres, Osvaldo Miranda, Luis Dávila, Beatriz Bonnet",,9
Innocent,None,60,"Drama, Romance",7.4,1921,Maurice Elvey,"Madge Stuart, Basil Rathbone, Lawrence Anderson, Edward O'Neill",,16
Captain Z & the Terror of Leviathan,None,80,Comedy,3.4,2014,Steve Rudzinski,"Tara Holl, David J. Fielding, Andrew Zibritosky, Ryan Sullivan",,129
Elsk... din næste!,None,100,Comedy,3.9,1967,Egil Kolstø,"Walter Giller, Holger Juul Hansen, Ghita Nørby, Dirch Passer",,76
Death and the Knight,None,34,"Animation, Short",6.2,2020,Radu Gaciu,"Gabriel Costin, Ionut Grama, Ralph Ineson, Ana Udroiu",,20
Torcidos,None,99,Horror,4.6,2021,J.J. Marcos,"Raquel González, Ángela Henar, Jesús Vidal, Eva Serrano",,46
When I Became a Butterfly,TV-MA,102,"Drama, Thriller",5.3,2018,Arash Zaree,"Arash Aasefi, Mitra Hajjar, Hossein Heshmatian",,41
The Hoaxing,None,25,"Short, Horror",4.9,2018,"Bevin McNamara, 
Bevin McNamara","Nick Boraine, Torrey DeVitto, Jimmy Gonzales, Catherine Mann",,20
Deep Throat This 3,X,81,Adult,7.6,2002,Peter North,"Cathy Barry, Luna Blanca, Honney Bunny, Angela Crystal",,108
The Baroness and the Pig,None,95,Drama,5.5,2002,Michael MacKenzie,"Patricia Clarkson, Caroline Dhavernas, Colm Feore, Bernard Hepton",,190
Nocturnally Yours,None,11,"Short, Comedy, Fantasy",6.1,2017,David Ferino,"Bonnie Aarons, Waymond Lee, Adam Nee, Ellary Porterfield",,10
Eugen Onegin,None,210,"Drama, Music",8.4,2007,Brian Large,"Peter Mattei, Joseph Kaiser, Ferruccio Furlanetto, Blanka Modra",,14
Veck-Ända i Stockholm,None,64,"Adult, Drama",5.5,1976,Ann-Marie Berglund,"Ann-Marie Berglund, Knud Jörgensen, Lena Bergström",,40
Seu Florindo e Suas Duas Mulheres,None,88,Comedy,2.6,1978,Mozael Silveira,"Wilza Carla, Lameri Faria, Mozael Silveira",,17
Sting: Desert Rose,None,5,Music,7.3,2000,Paul Boyd,"Sting, Mohamed Khelifati",,83
Outbreak: Anatomy of a Plague,Not Rated,86,"Documentary, Drama, History",6.0,2010,Jefferson Lewis,"Colm Feore, Michael Bliss, Marcel Cadotte, Marc Beique",,121
She-Pack,None,18,Short,6.6,2018,Fanny Ovesen,"Elen Kippersund Frogner, Martine Hammerstad, Wiktoria Oliwia Grzegorczyk, Marita Apornram Torve",,60
Sylvie Guillem: On the Edge,None,86,Documentary,8.2,2009,Françoise Ha Van Kern,"Sylvie Guillem, Robert Lepage, Russell Maliphant, Akram Khan",,15
Thavam,Not Rated,145,Romance,5.0,2007,Puri Jagannadh,"Vandana Menon, Arjun Sarja, Sumathi, Vadivelu",,26
Frozen Sasquatch,None,73,Horror,3.0,2018,Mark Polonia,"Titus Himmelberger, Natalie Himmelberger, Noyes J. Lawton, Jamie Morgan",,100
Illness,None,15,"Short, Drama",7.9,2013,Jonathan D. Bucari,"Noah Silverman, Cheryl Allison, Julian Murdoch, Alex Emanuel",,835
A Christmas Cancellation,None,92,Drama,4.1,2020,Justin Timpane,"Lauren Meley, Marcus Ellison, Elliott Kashner, Carolyn Kashner",,79
The Naked Body,None,23,"Documentary, Short, Drama",6.5,2015,Diego Carvalho Sá,"Diego Carvalho Sá, Gustavo Saulle",,13
Once You Go Black 3,X,149,Adult,7.6,2004,Jules Jordan,"Billy Banks, Bishop, Kaylynn, Mandingo",,17
Mulheres Alteradas,None,87,Comedy,5.3,2018,Luis Pinheiro,"Deborah Secco, Alessandra Negrini, Monica Iozzi, Maria Casadevall",,172
Puccini and the Girl,None,84,Drama,6.2,2008,"Paolo Benvenuti, 
Paola Baroni","Riccardo Moretti, Tania Squillario, Giovanna Daddi, Debora Mattiello",,94
Beneath the Sheets,R,21,"Short, Drama",9.0,2012,James Gittins,"Noah Bean, Reshma Shetty, Claire van der Boom, Yuval Boim",,11
Kendrick Lamar: Swimming Pools (Drank),None,4,Music,7.6,2012,Jerome Hurd,Kendrick Lamar,,71
Perras callejeras,None,97,Crime,4.3,1985,José Antonio de la Loma,"Sonia Martínez, Teresa Giménez, Susana Sentís, Gabriel Renom",,105
Horseplay,None,96,"Comedy, Crime",4.6,2014,Chi-Ngai Lee,"Richard Banks, Predrag Bjelac, Kelly Chen, Ekin Cheng",,131
Años luz,None,81,"Comedy, Drama",6.6,2021,Joaquin Mauad,"Gabriela Freire, Federico Repetto, Virginia Farías, Antonio Di Matteo",,11
Healing Voices,None,90,"Documentary, Drama",9.2,2016,,PJ Moynihan,,88
The Old Oak Blues,None,87,"Comedy, Drama",5.8,2000,Branko Schmidt,"Graham Rock, Natasa Lusetic, Ivo Gregurevic, Franjo Dijak",,74
Our New Toy,None,13,"Short, Thriller",8.1,2004,Lawren Bancroft-Wilson,"Riley Cantner, Devin Douglas Drewitz, Samantha Cantner, Benjamin B. Smith",,16
La Voz... México,None,150,Reality-TV,8.7,2011,,"Ruth Vazquez, Marian Santos, Mariel Santos, Lucero",,10
Camino cortado,None,82,Crime,6.0,1955,Ignacio F. Iquino,"Viktor Staal, Laya Raki, Albert Matterstock, Franz Muxeneder",,34
Joker,Not Rated,94,"Action, Thriller",5.6,2013,Talgad Zhanibekov,"Denis Lituyev, Erbolat Toguzakov, Aisulu Azimbayeva, Sazhidat Kadiyeva",,18
Interior Cafe Night,None,13,"Short, Drama, Romance",7.6,2014,Adhiraj Bose,"Shernaz Patel, Naseeruddin Shah, Shweta Basu Prasad, Naveen Kasturia",,584
Intezar,Not Rated,116,Drama,5.8,1973,Mohan Singh Kavia,"Rinku Jaiswal, Padmini Kapila, Baldev Khosa, Bhisham Kohli",,6
Dangerous Lies Vol. 1,Not Rated,81,Thriller,3.1,2017,Tiziano Cella,"Sharon Alessandri, Sveva Alviti, Tiziano Cella, Francesco D'Amico",,10
Connect with English,None,30,Drama,7.8,2007,,"Karin Anglin, Willy O'Donnell, Carlos Lacamara, Mark Consuelos",,36
Guess Who Came at Dinner,X,87,Adult,6.5,1987,Paul Thomas,"Angela Baron, Billy Dee, Mike Horner, Angel Kelly",,30
Asansior za Pacienti,None,83,Drama,5.1,2017,Iglika Triffonova,"Hristo Garbov, Svetlana Yancheva, Boyka Velkova, Angelina Slavova",,91
Not with a Bang,None,30,Comedy,6.5,1990,,"Ronald Pickup, Stephen Rea, Mike Grady, Josie Lawrence",,24
Masacre en el río Tula,Not Rated,85,"Action, Crime, Drama",6.2,1985,Ismael Rodríguez Jr.,"Cuitlahuac Rodríguez, Narciso Busquets, Roxana Chávez, Abril Campillo",,40
0-41*,None,91,"Comedy, Drama",8.8,2016,Senna Hegde,"Ebi Ganesh, Rishidas Ganesh, Abhilash Gopal, Roopesh Kadathanadan",,19
Bareboned Twinks,X,140,Adult,7.2,2004,Bryan Phillips,"Jamie Blade, Bailey Bryant, Lance Evans, Brent Everett",,21
Royal Shakespeare Company: Titus Andronicus,None,130,Drama,7.1,2017,Blanche McIntyre,"David Troughton, Patrick Drury, David Burnett, Hannah Morrish",,31
Nase bláznivá rodina,None,74,"Comedy, Family",7.0,1968,Ján Valásek,"Bohumila Houdková, Jarmila Srbová, Jirina Jirásková, Vladimír Mensík",,29
Mutts to You,Approved,18,"Comedy, Short",7.4,1938,Charley Chase,"Moe Howard, Larry Fine, Curly Howard, Bess Flowers",,478
Ticking,None,14,"Short, Comedy, Drama",8.0,2012,Chris New,"Scott Chambers, Dani Cey, Rory Jennings",,13
Krack,None,143,Drama,8.2,2017,K. Ram Narayan,"Akanksha, Kaddipudi Chandru, Arasu Maharaj, Vinod Prabhakar",,11
Sona Spa,None,102,"Drama, Mystery, Thriller",3.4,2013,Makrand Deshpande,"Akkash Basnet, Nivedita Bhattacharya, Devyani, Shailesh Hejmady",,205
Sommarens tolv månader,None,130,"Drama, Horror, Mystery",6.7,1988,Richard Hobert,"Hans Mosesson, Bergljót Arnadóttir, Victoria Möllerström-Hjelm, Göran Stangertz",,223
7 minut,None,95,"Action, Drama",5.2,2010,Maciej Odolinski,"Przemyslaw Sadowski, Anna Prus, Agnieszka Warchulska, Andrzej Nejman",,114
That One Amazing Movie,None,120,Comedy,7.1,2020,Imari Stevenson,"Dakota Biorgen, Trina Deuhart, Heather S. Fagan, Theresa Gilford",,19
Two Gangsters in the Wild West,None,100,"Comedy, Western",5.5,1964,Giorgio Simonelli,"Franco Franchi, Ciccio Ingrassia, Aroldo Tieri, Hélène Chanel",,97
Le sorcier du ciel,None,100,"Biography, History",8.5,1949,Marcel Blistène,"Georges Rollin, Marie Daëms, Dora Doll, Alfred Adam",,17
Rose Hobart,Unrated,19,Short,5.7,1936,Joseph Cornell,"Charles Bickford, Rose Hobart, Noble Johnson, Georges Renavent",,939
Big Daddy,None,138,Drama,6.2,2017,Imran Sheikh,"Karan Battan, Poras Beniwal, Natalie Heslop, Sartaaj Kakkar",,11
End of Red October,TV-G,44,Short,6.7,2010,,Carl Gierstorfer,,13
Lost and Found Part One: The Hunter,None,11,"Short, Drama",6.3,2016,Ryan Whitaker,"Joe Leavitt, Mike Vogel",,22
Antonia - Zwischen Liebe und Macht,None,180,Drama,6.0,2001,,"Alexandra Kamp, Kai Wiesinger, Benjamin Sadler, Vanni Corbellini",,101
Poor Bums,None,81,Comedy,6.2,1961,Orestis Laskos,"Mimis Fotopoulos, Nikos Stavridis, Giannis Gionakis, Smaroula Giouli",,125
Lava,None,96,"Comedy, Crime, Thriller",5.3,2001,Joe Tucker,"James Holmes, Nicola Stapleton, Joe Tucker, Grahame Fox",,218
Operación cabaretera,None,102,Comedy,6.0,1967,Mariano Ozores,"Gracita Morales, José Luis López Vázquez, Mara Cruz, Marisol Ayuso",,69
Maroon 5: Memories,None,3,Music,5.8,2019,David Dobkin,"Jesse Carmichael, Sam Farrar, Matt Flynn, Adam Levine",,60
New Mr. Vampire,None,84,"Comedy, Horror",5.7,1986,Billy Chan,"Fong Lui, Siu-Ho Chin, Siu-Fung Wong, Fat Chung",,94
The MeshugaNutcracker!,Not Rated,131,Musical,6.4,2017,Scott Evan Guggenheim,"Jackson Davis, Lynda DiVito, Shannon Guggenheim, Stephen Guggenheim",,11
Tomorrow My Love,None,101,Drama,4.9,1971,Finn Karlsson,"Lykke Nielsen, Kirsten Peüliche, Morten Grunwald, Jesper Langberg",,21
Mijn Marko,None,50,Drama,7.0,2011,Sara Verweij,"Lisa Smit, Vanja Rukavina, Isis Cabolet, Audrey Bolder",,33
The Unbelievable,None,6,"Short, Action",5.5,2013,Asa Bailey,"Jackie Chan, Stasya Knight, John Macey",,144
Surf Girls,Unrated,30,Reality-TV,8.3,2003,,"Aimee Vogleglesang, Kula Barbieto, Bonnie Campanella, Molli Dishman",,19
The Underdog,Approved,65,"Drama, Romance, War",5.9,1943,William Nigh,"Barton MacLane, Bobby Larson, Jan Wiley, Charlotte Wynters",,49
Kid,None,90,Drama,6.5,2012,Fien Troch,"Bent Simons, Gabriela Carrizo, Maarten Meeusen, Rit Ghoos",,475
Trigger Trail,Passed,59,Western,5.6,1944,Lewis D. Collins,"Rod Cameron, Fuzzy Knight, Eddie Dew, Vivian Austin",,26
Cash Nexus,None,135,Drama,6.4,2019,François Delisle,"Alexandre Castonguay, François Papineau, Evelyne Brochu, Guy Thauvette",,44
The Touch Retouched,None,4,Short,5.1,2002,Marie Losier,Marie Losier,,7
Pies and Guys,None,17,"Comedy, Short",5.9,1958,Jules White,"Moe Howard, Larry Fine, Joe Besser, Greta Thyssen",,230
"Tiles of Deception, Lurid Affections: The Making of 'Lust, Caution'",None,17,Short,7.1,2008,,"Joan Chen, William Kong, Ang Lee, Tony Chiu-Wai Leung",,47
Catch the Dream,None,135,Drama,5.5,2013,Anne-Grethe Bjarup Riis,"Bjarne Henriksen, Kirsten Lehfeldt, Henrik Vestergaard, Iben Dorner",,321
The Feed,TV-14,73,Horror,3.9,2010,Steve Gibson,"Seth Drick, Chip Facka, Brianna Healey, Jody Horn",,225
La noche de los cien pájaros,None,82,Drama,6.1,1976,Rafael Romero Marchent,"Carmen Sevilla, Javier Escrivá, Ágata Lys, Florinda Chico",,44
The Cormorant,None,23,"Drama, Short",5.9,2021,Lubna Playoust,"Anatole Karmitz, Mireille Perrier, Lubna Playoust, Robinson Stévenin",,7
Thorne by Bella: Sapphire Stephanie,None,1,Short,2.2,2019,Bella Thorne,Bella Thorne,,9
The Lodge,None,22,"Drama, Short",7.1,2004,Max Jacoby,"Eve Best, Federay Holmes, Michael Higgs, David Maybrick",,20
Christine Cristina,None,92,"Biography, History",5.7,2009,Stefania Sandrelli,"Amanda Sandrelli, Alessio Boni, Alessandro Haber, Paola Tiziana Cruciani",,35
American Chronicles,None,30,Documentary,7.5,1990,,"Richard Dreyfuss, Michael Horse",,75
Lily Allen: Not Fair,None,4,Music,7.1,2009,Melina Matsoukas,Lily Allen,,43
Daydreams Nightdreams,X,115,"Adult, Drama, Fantasy",5.9,1997,Bud Lee,"Shayla LaVeaux, Randy West, Jill Kelly, Asia Carrera",,36
The Skyjacker That Got Away,None,44,Documentary,7.1,2009,Philip Day,"Jamie Preston, Marc Bossley, Grant Buckerfield, Philip Day",,51
Michael Jackson's Private Home Movies,None,120,Documentary,8.5,2003,,"Michael Jackson, Kieran Culkin, Macaulay Culkin, Jackie Jackson",,508
"Sport, sport, sport",Not Rated,85,"Documentary, Comedy, Sport",7.0,1970,Elem Klimov,"Zinoviy Gerdt, Georgiy Svetlani, Yelena Novozhilova, Vladimir Andreyev",,126
The Melon Route,Not Rated,89,Drama,6.6,2006,Branko Schmidt,"Kresimir Mikic, Mei Sun, Leon Lucev, Armin Omerovic",,502
The Restless Conscience: Resistance to Hitler Within Germany 1933-1945,Not Rated,113,Documentary,7.4,1992,Hava Kohav Beller,"John Dildine, Roland Freisler, Carl Friedrich Goerdeler, Adolf Hitler",,99
Gasline,None,16,"Short, Drama",6.4,2001,Dave Silver,"Michael Pemberton, Jason Winther, Linda Cook, Joanne Wooters",,55
Io ci sono,None,101,"Crime, Drama",6.8,2016,Luciano Manuzzi,"Cristiana Capotondi, Alessandro Averone, Mariella Valentini, Denis Fasolo",,48
The Holy Man,PG-13,83,"Action, Drama, Sport",8.4,2016,Javier Calderon,"Charlton Barton, Salvador Benavides, David Bickford, Hiwa Bourne",,10
L'oeil pervers,None,72,None,4.6,1980,Jean Luret,"Fabrice Cuitad, Pierre Jumien, Victor Béniard, Fanny Magier",,12
Pride: Ruler's at Risk,None,48,Documentary,6.6,2016,,Reinhard Radke,,24
Dada,Not Rated,142,Action,7.2,1988,P. Vasu,"Suparna Anand, K.S. Ashwath, Pandari Bai, T.N. Balakrishna",,28
Back to Natural: A Documentary Film,None,75,Documentary,8.1,2019,Gillian Scott-Ward,"Tai Applewhite, Dyson Ary, Hameen Barnes, Kelly Bois",,48
Abenko Green Berets,None,136,War,4.9,1982,Im Kwon-taek,"Il-ryong Shin, Kim Hee-ra, Yun Jeong-hie, Won Namkung",,18
Our Skin Is Going to Gray,None,13,"Short, Drama",7.6,2014,Ivan Bakrac,"Jelena Angelovski, Vladimir Gvojic, Branislav Jevtic, Bora Nenic",,18
"Aku Ada, Kau Ada?",None,90,"Comedy, Musical, Romance",4.9,2012,Laila Rahila,"Shaheizy Sam, Yana Samsudin, Kamal Adli, Angah Raja Lawak",,10
Hats Off,Approved,66,"Comedy, Music",5.3,1936,Boris Petroff,"Mae Clarke, John Payne, Helen Lynd, Luis Alberni",,176
The Last Airbender: Siege of the North,None,19,"Documentary, Short",5.6,2010,,"Dev Patel, Noah Ringer, Philip Messina, M. Night Shyamalan",,180
Swan Song,None,109,"Drama, Romance",6.7,1945,Carlos Hugo Christensen,"Mecha Ortiz, Roberto Escalada, Miguel Gómez Bao, Nicolás Fregues",,24
Barbed Wired,None,119,"Drama, Romance",6.0,2005,Bappaditya Bandopadhyay,"Sreelekha Mitra, Sudip Mukherjee, Rudranil Ghosh, Nemai Ghosh",,41
Sex Trek: The Man Eater,None,80,"Adult, Comedy, Sci-Fi",5.4,1999,Marc Cushman,"Farrah, Tina Tyler, Bobbi Bliss, Obsession",,30
